discrete_state_0_prob,discrete_state_1_prob,discrete_state_2_prob
0.18320349759725266,0.796213682775534,0.02058281962721337
0.23308810583902062,0.7489140487406523,0.01799784542032714
0.28645031391771597,0.696393993804374,0.017155692277910133
0.1241830675984426,0.7511835319192512,0.12463340048230614
0.14334445627373138,0.7923709620954235,0.06428458163084506
0.19286532341657228,0.7716136754713119,0.035521001112115785
0.24547190112132175,0.730677572897062,0.02385052598161605
0.25183302478147124,0.7273320654327804,0.02083490978574841
0.2574035633327821,0.7229449235860052,0.019651513081212758
0.1102864455590081,0.7625470361312495,0.12716651830974232
0.15914075375278097,0.7778795466097008,0.06297969963751814
0.21088495453307934,0.7541892966560579,0.0349257488108627
0.2650354342021632,0.7113335296530788,0.023631036144758116
0.32069241351701483,0.659929454616222,0.01937813186676304
0.13995547640317726,0.725621662166947,0.13442286142987583
0.1603838856968021,0.7707015222165711,0.06891459208662697
0.21294572097943432,0.7496899537189967,0.037364325301568885
0.2226867009315326,0.7511303547635177,0.02618294430494973
0.23061492959674523,0.7477639245632375,0.021621145840017304
0.28434621780145963,0.6971247428809351,0.018529039317605214
0.3396791331887457,0.6428086104373518,0.017512256373902385
0.33833506845825523,0.6426866019802642,0.018978329561480566
0.33736498453449787,0.6430767925385307,0.01955822292697148
0.3365782213152309,0.6436371837335555,0.01978459495121358
0.392110045146898,0.5897652781622214,0.018124676690880553
0.445209036579826,0.5371169348268251,0.01767402859334896
0.4338875160911187,0.5462733694627926,0.019839114446088744
0.4844593279941111,0.4971433092601826,0.018397362745706355
0.22541797278598827,0.6200052998845123,0.1545767273294996
0.29863702982692614,0.6280830264582695,0.07327994371480429
0.363941055529031,0.5975671810401906,0.038491763430778515
0.3645643293154836,0.6077587635953935,0.02767690708912278
0.36303300682557305,0.6136992540114172,0.023267739163009695
0.18888234240768262,0.7149105985375485,0.09620705905476888
0.24867385333381747,0.70276885427548,0.04855729239070251
0.25822392332947486,0.7106658410304221,0.031110235640103043
0.2648331740370193,0.7112568060180244,0.02391001994495631
0.32052736804364845,0.6599894855340596,0.019483146422291864
0.3210749154223533,0.6592983121609945,0.019626772416652085
